"N"	"N.honest"
"307"	3.80846034206679	3.77184441195449
"308"	3.75253417621522	3.70694994778786
"309"	3.68017248814011	3.75030818972531
"310"	3.8291845822505	3.71707476135922
"311"	3.66905473297356	3.70808945396397
"312"	3.81700773868387	3.70145896355707
"313"	3.70809903533987	3.77034096324625
"314"	3.7224443173621	3.71662702295563
"315"	3.80606924421393	3.66733220239715
"316"	3.82956803750046	3.7990350942158
"317"	3.81648221895312	3.71440114130846
"318"	3.68771486898492	3.78893279669954
"319"	3.77551226086335	3.72759708120132
"320"	3.92284136227276	3.7639422096067
"321"	3.84856838087063	3.73480324470267
"322"	3.81409653994277	3.69200730432107
"323"	3.77886769246277	3.72345989498491
"324"	3.7855031880289	3.73081019707204
"325"	3.79410815364045	3.78736524836569
"326"	3.78409201591761	3.81309314279906
"327"	3.68928165357645	3.77354115423703
"328"	3.78750537158432	3.74848632273605
"329"	3.80208996127148	3.73447195963374
"330"	3.77641377686479	3.81767913387034
"331"	3.82642901182992	3.68075458662178
"332"	3.77945927509756	3.79494692128221
"333"	3.79088920829548	3.77439038601134
"334"	3.77151990164709	3.77133926534462
"335"	3.84260658645034	3.7569864272969
"336"	3.80706283579866	3.69749194135526
"337"	3.67545774366605	3.77269739501484
"338"	3.78283324635781	3.73769899254357
"339"	3.78627344852654	3.73664816651959
"340"	3.77763338788173	3.79077752300138
"341"	3.78234744831997	3.72571046245561
"342"	3.83910442568045	3.75460063798462
"343"	3.77368361522143	3.75862331554171
"344"	3.73821872206172	3.75110438113183
"345"	3.80688566413785	3.70948705782573
"346"	3.76518046935154	3.72443386787759
"347"	3.84479743378572	3.71437814043749
"348"	3.7779197609664	3.72510196681846
"349"	3.72487164797952	3.73284335202632
"350"	3.75788964518061	3.75428256246956
"351"	3.76338451693131	3.75926004690769
"352"	3.71838347478802	3.83536206558928
"353"	3.85712944932214	3.79043863077911
"354"	3.80536382930098	3.69630869548081
"355"	3.87707334629757	3.77582228561247
"356"	3.87558321200957	3.73764308187317
"357"	3.80150471319834	3.74253925200008
"358"	3.73091587582342	3.73278695497345
"359"	3.82897513361176	3.77398425904377
"360"	3.83902147811958	3.72589048425665
"361"	3.74628808348497	3.81008789619304
"362"	3.76513540912848	3.79803404447949
"363"	3.7914860780299	3.80475012161516
"364"	3.77727657921815	3.74254065994361
"365"	3.76160361990724	3.70957818782864
"366"	3.83873929381789	3.81463137693443
"367"	3.78767021917791	3.73013334399991
"368"	3.83060192734106	3.80190201282742
"369"	3.7394608109892	3.74441914444642
"370"	3.80763490164443	3.72057777157018
"371"	3.68920104196283	3.73299291604387
"372"	3.81897365214456	3.69184810158878
"373"	3.83884916697774	3.7518301346309
"374"	3.84663065238903	3.75938322645337
"375"	3.77197657568716	3.73110638617143
"376"	3.73534178164701	3.80357865161281
"377"	3.72600290592191	3.78394981141117
"378"	3.71306555463707	3.74930152540962
"379"	3.75479799097868	3.7452759598597
"380"	3.80978439873531	3.82524486020091
"381"	3.8140437438842	3.79253603682863
"382"	3.7433554483752	3.71928654269489
"383"	3.72859297477165	3.68335564200867
"384"	3.88288537610529	3.739684311633
"385"	3.76828465800705	3.75708343447782
"386"	3.67214742413337	3.7996354095407
"387"	3.77834944549752	3.73300338417897
"388"	3.88336614082437	3.67382710839766
"389"	3.82428765286177	3.71652752395453
"390"	3.77298043793142	3.7069140673907
"391"	3.77502773371786	3.71566280955796
"392"	3.74339701737087	3.81286055507084
"393"	3.77014310907023	3.7308026895928
"394"	3.77569850821062	3.71702115412725
"395"	3.71145433723365	3.75273350186334
"396"	3.82041016352646	3.76367553832872
"397"	3.82910748208154	3.63694574350045
"398"	3.74347322591165	3.74903472837426
"399"	3.76527342947643	3.70154974280218
"400"	3.80628634185303	3.71987208728157
