"forest"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
11	1.53451968506347	1.26954450085391	1.11636503064313	1.04549646222197	1.00793893287674	0.989527839171639	0.981274082386185	0.979849440994032	1.03355369901226	-0.236559955458909	-0.0230353554337601	0.100401053173288	0.157508977342199	0.1877739112276	0.202610098363892	0.209261212209047	0.210409229085972	0.167132798324363	1.19251622244844	1.07599319989301	1.02599952903612	0.996930747403644	0.984974208585526	0.978062980805547	0.979366867455609	1.03352950161777	1.09672234163137	0.0390362396335902	0.132933831814117	0.173220165062075	0.196644622676131	0.206279544438483	0.211848809921984	0.210798100678162	0.167152297278559	0.116229695116367
12	1.53721808464918	1.27322898358474	1.11713929211212	1.04336586569834	1.00832229806091	0.989204931961147	0.980529175541841	0.980612498240991	1.03275377527496	-0.238734403205649	-0.0260044172489178	0.0997771310842311	0.159225873103135	0.187464984571471	0.202870306251551	0.209861479499997	0.209794335680239	0.167777399804943	1.18830056199423	1.07697870857614	1.02610814476874	0.99732069695063	0.984932542621166	0.978625425985955	0.979493179904875	1.03370181149567	1.09697203293893	0.0424333396866117	0.132139680663647	0.173132639390823	0.196330390151684	0.206313120067088	0.211395575470838	0.210696314485284	0.167013445038988	0.116028486702318
13	1.53497882645979	1.27152605131673	1.11647885584343	1.04581804902929	1.00833890474154	0.989612501084554	0.980583646110691	0.980835666539627	1.03259206250872	-0.236929944759219	-0.0246321456058922	0.100309329563624	0.157249833473272	0.187451602432127	0.202541875367287	0.209817585553998	0.209614500267173	0.167907712588126	1.19140849028762	1.07581048550222	1.0243488437713	0.997876831587194	0.985132018127474	0.97899403165897	0.979624380790554	1.03250105602647	1.09802282586423	0.0399288819664159	0.133081068308466	0.17455033457206	0.195882240917684	0.20615237698533	0.211098542451944	0.210590589050198	0.1679810482206	0.115181727637874
14	1.5349444715656	1.26863122590292	1.11610306359157	1.04680767203913	1.00834994782823	0.989815006136164	0.98117089288119	0.979751260224606	1.03270920551505	-0.236902260600558	-0.0222994122955262	0.100612153733785	0.156452366880379	0.187442703596274	0.20237869099107	0.209344365270518	0.210488345964725	0.167813315395251	1.18861808517304	1.07583687837891	1.02470289179276	0.997366376103358	0.98388758968084	0.978424951763464	0.979346349160478	1.0344547085228	1.09615061239213	0.0421774704060316	0.133059800171771	0.174265032526147	0.196293580580838	0.20715517310422	0.211557123346728	0.210814634908618	0.166406739029672	0.11669041092829
15	1.53712082559098	1.27257045755077	1.11714347405649	1.04608229038782	1.00783234650245	0.988914663313999	0.981307958180652	0.98018797098086	1.03328680662303	-0.238656029068226	-0.025473758091425	0.0997737611535632	0.157036900211019	0.187859801583727	0.203104213049152	0.209233914122678	0.210136431917249	0.167347867863159	1.19248132810047	1.074273912614	1.02633802047011	0.995376635264457	0.984781671543778	0.978805895298222	0.979396328742406	1.03349090941482	1.09690444398522	0.0390643584995716	0.134319282793895	0.172947398960342	0.197896970792821	0.206434696306579	0.211250148125128	0.210774359928633	0.167183395982096	0.116082951818936
16	1.53809110507915	1.27171033614815	1.11562257291296	1.04655250221538	1.00786251264719	0.98908063035365	0.980965982736712	0.979731411294793	1.03304277813195	-0.239437908096793	-0.0247806476063233	0.100999346897822	0.156657990039838	0.187835492839466	0.202970472050483	0.209509487739519	0.210504340801419	0.167544513017336	1.19107645620405	1.07651932468797	1.02313632088101	0.998461561850318	0.984245753846906	0.978412038137646	0.980122992897052	1.03306776366217	1.09737024807202	0.0401964445500664	0.132509865370839	0.175527420278947	0.195411048507993	0.206866554150975	0.211567529516634	0.210188793120042	0.167524378960777	0.115707593531623
17	1.53275164881899	1.26987018132336	1.11722858525394	1.04529392937583	1.0073874055662	0.988958985936247	0.980980674861913	0.979586771843104	1.03407978644799	-0.235135221165176	-0.0232977980930025	0.0997051761105974	0.157672184116044	0.1882183477462	0.203068496609457	0.209497648403823	0.210620895418266	0.166708861986223	1.19322806137017	1.07581031106684	1.0263031667166	0.996044842347873	0.98423299865022	0.978263583342729	0.978823702931446	1.03302093348304	1.09691986727654	0.0384626194227075	0.133081208873494	0.17297548511414	0.197358510368135	0.206876832654144	0.211687158646437	0.211235798223748	0.167562116061692	0.116070523288618
18	1.53473336107843	1.26955647133883	1.11644402486397	1.04513359508253	1.00922646445332	0.989578504000544	0.980866789689172	0.979622429152167	1.03226878070358	-0.236732141717656	-0.0230450015936925	0.100337397365445	0.157801386086217	0.186736381370873	0.202569271192246	0.209589420340998	0.210592161736362	0.168168222334895	1.19006376318941	1.07647401926041	1.02646695141705	0.996729871934211	0.983527611536613	0.977998525747822	0.97923045598264	1.03378504528831	1.0974242602575	0.0410125016142171	0.132546373783231	0.172843502706968	0.196806493888312	0.207445253813073	0.211900749655365	0.210908024953868	0.16694637286264	0.115664068964087
19	1.5348911664821	1.26921450637501	1.11544167512684	1.04514343535626	1.00912519471102	0.989169702783946	0.981237971541962	0.979908457721474	1.03358052322653	-0.236859305836068	-0.022769436422037	0.101145119520052	0.157793456511536	0.186817987432525	0.202898694932527	0.209290311362585	0.210361671715044	0.167111182603478	1.18925588569966	1.0753121407051	1.02409301807742	0.997872539471048	0.983558283386286	0.977842917602443	0.979911098452323	1.03256535075052	1.09746825508913	0.0416635124565424	0.133482648833059	0.174756486250472	0.195885699627926	0.207420537557273	0.21202614316005	0.210359543738419	0.167929237688688	0.115628616667465
20	1.53560103455581	1.27099056803027	1.11685160995155	1.04513976964712	1.00870347265648	0.98982957648655	0.981198890106102	0.979128084405765	1.03262913321268	-0.237431337881113	-0.0242006378218607	0.100008953616797	0.157796410445057	0.18715782315445	0.202366949785011	0.20932180430403	0.210990518905411	0.167877839952097	1.18879888367597	1.07602603267369	1.02436076602964	0.996620245333638	0.984891496853026	0.977522000338299	0.979922528401216	1.03271500346119	1.09722451987975	0.0420317777890492	0.132907374218161	0.174540727274495	0.196894834145944	0.206346195923799	0.212284747491894	0.210350333157915	0.167808643244029	0.115825025486847
