"forest"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
88	1.53589970838235	1.27048838398949	1.11647063412428	1.04382886993994	1.00784233001313	0.989182266146022	0.980748944235021	0.980401660060687	1.032247532038	-0.237672017813235	-0.023795963524653	0.100315954860624	0.158852771011364	0.187851756584605	0.202888571015187	0.209684383586471	0.20996423513046	0.168185345118801	0.620641543124428	0.708894328789953	0.819688706290236	0.898827370631789	0.936930955614026	0.955291794670552	0.967456588613664	1.02726127929463	1.09321003721706	0.49986925134157	0.428752626528006	0.339471340767778	0.275699136210349	0.244994175037752	0.230198484538033	0.220395744825483	0.172203410530582	0.119060010707878
89	1.53559951919707	1.2687019355365	1.11755888739995	1.04573067315311	1.0075676337442	0.988719810222729	0.981178690877948	0.97985966945174	1.03378039821902	-0.237430116761593	-0.0223563921454375	0.099439009171891	0.157320243459284	0.188073114713395	0.203261231256352	0.209338081421169	0.21040098670151	0.166950117604307	0.620224566608507	0.708578581830079	0.819737668536104	0.898149730578612	0.936962945986625	0.955293853810384	0.968486981225729	1.02795583334887	1.09325404359365	0.500205262972423	0.429007064480441	0.339431885586356	0.276245197992502	0.244968396278378	0.230196825224123	0.219565424918295	0.171643718961464	0.119024549108004
90	1.53149126429852	1.27357914678765	1.1176945963444	1.04485439014085	1.00811143025162	0.989014691606759	0.98114663243577	0.979306044387845	1.03349225561291	-0.234119567184539	-0.0262865887966752	0.0993296510138115	0.158026377432773	0.187634907897585	0.203023607383129	0.209363915032961	0.210847113649906	0.167182311177086	0.61870732147556	0.709877993144663	0.819353036392777	0.899306402041984	0.936978537569077	0.954993106278987	0.967987124812822	1.02615403529495	1.09323454606311	0.501427902598542	0.42795996159025	0.33974183319449	0.275313118966635	0.244955832134242	0.230439176207071	0.219968223546228	0.173095659489162	0.119040260777088
91	1.53310777574465	1.27101288692935	1.11795116032193	1.04538533433183	1.00896296018815	0.989633260566838	0.980921478239665	0.980087957633517	1.03331831777434	-0.235422198451694	-0.0242186230306003	0.0991229044052656	0.157598527382011	0.186948720662164	0.202525146781308	0.209545350739142	0.210217025539827	0.167322475274037	0.619433939371241	0.710069394946759	0.820590218118456	0.898463060837321	0.937149921606716	0.954913515733862	0.967412151960639	1.02684582711266	1.09340739103856	0.500842373066751	0.427805724530812	0.338744876691103	0.275992707487151	0.244817725963294	0.230503312550118	0.220431553154447	0.172538193809436	0.118900977340569
92	1.53663771446194	1.27007756605977	1.11612565098838	1.04599425964864	1.00807544045331	0.989493683235065	0.980810301832787	0.980837801631165	1.03177463951105	-0.238266724270102	-0.0234649146591215	0.100593952161877	0.157107837904405	0.187663909508855	0.202637622196801	0.209634939875127	0.209612779749201	0.1685664154744	0.619868104031768	0.710786584608141	0.819967886240464	0.898296147942403	0.936801113465682	0.955232053248991	0.968567773840165	1.02713094329988	1.09388211159934	0.500492510736206	0.427227792540518	0.339246369560058	0.276127210683111	0.24509880556334	0.230246625888257	0.219500319913334	0.172308439011761	0.1185184339029
93	1.53685757777761	1.27164261779882	1.11731982296503	1.0446458775157	1.0087851348618	0.98932023845341	0.981008533039182	0.979761934180623	1.03296026077004	-0.238443896433151	-0.0247260782190064	0.0996316541473091	0.158194402883977	0.187092017408223	0.202777388974358	0.209475199485911	0.210479744584954	0.167611007873262	0.620239508873736	0.710564208924095	0.819245263934778	0.898299822453392	0.937073224598508	0.954954553966316	0.968142637189765	1.02716872654608	1.09361567061568	0.500193222066721	0.427406989242023	0.339828679330881	0.276124249656811	0.244879530611339	0.23047024276588	0.219842907214494	0.172277992188758	0.118733139686143
94	1.53348643252056	1.26679785340649	1.11540143254115	1.04584738677786	1.0082203103728	0.989812462621273	0.981002618214673	0.979491980903342	1.03201961332604	-0.235727330937454	-0.0208220281768383	0.101177548149315	0.157226192274388	0.187547169174443	0.20238074062829	0.209479965821073	0.210697280675094	0.168369008551109	0.619946653904549	0.710949752504915	0.819323281504173	0.897673866419714	0.936964937467654	0.95499087092214	0.968052356832245	1.02731220605823	1.09347978352821	0.500429212996768	0.427096307171427	0.339765810536772	0.276628662974319	0.244966791485871	0.230440977521704	0.219915657714836	0.172162372284448	0.118842641396981
95	1.53362164653242	1.27012305302059	1.1166563745981	1.04472065240001	1.00825041070934	0.989066259607297	0.98100741687054	0.98039780503455	1.03254223580043	-0.235836290264674	-0.0235015693562195	0.100166279861818	0.158134147138469	0.187522913460313	0.202982052409889	0.209476098926603	0.209967341621041	0.167947864378154	0.621058183307182	0.709522119382905	0.819439167023658	0.897158840281844	0.93662526258955	0.954912063644299	0.968016688059051	1.02685534017586	1.09443783988162	0.499533510737625	0.42824673487004	0.339672426662843	0.277043685801529	0.245240511240806	0.230504482685519	0.219944400634866	0.172530527910377	0.118070612120832
96	1.53725141148293	1.26918143771052	1.11701645152921	1.04504739552109	1.007717573469	0.989386879935717	0.980750616213822	0.980195320272887	1.03229852794192	-0.238761258923732	-0.0227427887441405	0.0998761195476594	0.15787084816409	0.187952288984523	0.202723687357366	0.20968303625802	0.210130509647037	0.16814425115742	0.620577605373859	0.709284082580334	0.819637654398732	0.898885031430061	0.93738892491397	0.955362612049368	0.966927827399237	1.02649171099078	1.09344229846208	0.499920774214014	0.428438551749843	0.339512479845561	0.275652671486021	0.244625130246309	0.230141417863916	0.220821835771155	0.17282355073262	0.118872847937929
97	1.53582034273713	1.26859845461734	1.11572074274425	1.04461969647596	1.00812643228154	0.989410385984259	0.981014609073615	0.980093671977106	1.03441672085488	-0.237608062700973	-0.0222730042540822	0.100920238833335	0.15821550031638	0.187622818831777	0.202704745509554	0.209470303243171	0.210212420757938	0.166437350581553	0.61841451278491	0.710688563939555	0.818652501804893	0.898651440026088	0.937273344725897	0.955087749156956	0.968095639415859	1.02708415513672	1.09372485981182	0.501663856236017	0.427306780405425	0.340306344049075	0.275840906136189	0.244718268075433	0.230362910262681	0.219880779368089	0.172346142255006	0.11864515190154
98	1.53975708439932	1.27421555637777	1.11797124567004	1.0453825052422	1.00847378858487	0.989658727528689	0.980653872182954	0.980093408361071	1.03263820113691	-0.240780401995045	-0.0267994258896564	0.0991067190559322	0.157600807143542	0.187342909164174	0.202504624773334	0.209760995371653	0.210212633187296	0.167870532758785	0.619552042991153	0.710331667516511	0.819613192611158	0.898690002233694	0.936788877448021	0.955126672191037	0.967962822220732	1.02730728883114	1.09363837908322	0.500747201783906	0.427594377774998	0.339532191855285	0.275809831603757	0.245108665697166	0.230331544965932	0.219987807271667	0.172166334727006	0.118714840551973
99	1.53309570925033	1.2701184589373	1.11685652378751	1.04545687435222	1.00782783979852	0.989578079763405	0.981004297886831	0.980156395805574	1.03328239050424	-0.235412474924635	-0.0234978673121993	0.100004993906903	0.157540878382595	0.187863433214962	0.202569613054695	0.209478612293094	0.210161876098725	0.167351426498287	0.619686548716135	0.710481265785416	0.819141629265085	0.897396741385359	0.937008508696956	0.955235685772154	0.967783197040368	1.02734248933626	1.0933922199914	0.500638813214563	0.427473827201073	0.339912191118828	0.276851978271917	0.244931680540153	0.230243698696951	0.220132554391689	0.172137969150816	0.118913202605307
100	1.53202265266388	1.26932337963251	1.11779677626976	1.04452630544591	1.00801157155661	0.988688352042572	0.980771980643929	0.980467520759064	1.03302317332437	-0.234547775163751	-0.022857169614223	0.0992473115005502	0.158290757485829	0.187715376896874	0.203286581159799	0.209665820187741	0.209911162691544	0.167560311133335	0.620139147106072	0.709940638162138	0.819618772498722	0.898390591619849	0.936917353237653	0.954858667717517	0.967943491017623	1.02766438122481	1.0937453544555	0.500274096456382	0.427909480439195	0.339527695421916	0.276051105260214	0.245005136222601	0.23054751065413	0.220003384909339	0.17187857943869	0.1186286367301
